HOME_TEAM_NAME,AWAY_TEAM_NAME,YEAR,FG_PCT_DIFF,FG3_PCT_DIFF,FT_PCT_DIFF,REB_DIFF,AST_DIFF,STL_DIFF,BLK_DIFF,TO_DIFF,PF_DIFF,PTS_DIFF,HOME_TEAM_WIN
Sacramento Kings,Milwaukee Bucks,2014,0.074,-0.136,-0.02,8,0,-2,-2,5,-3,-1,0
Sacramento Kings,Milwaukee Bucks,2015,-0.047,-0.054,0.09,16,-6,-4,-2,1,-10,7,1
Sacramento Kings,Milwaukee Bucks,2016,-0.043,-0.072,-0.14,-1,-9,-3,2,2,4,-18,0
Sacramento Kings,Milwaukee Bucks,2017,-0.189,-0.115,0.08,2,-12,-8,-3,4,-1,-25,0
Sacramento Kings,Milwaukee Bucks,2018,-0.033,-0.014,-0.03,1,-6,3,-8,-3,1,-1,0
Sacramento Kings,Milwaukee Bucks,2019,-0.08,-0.111,0.09,-12,-6,4,-1,-13,1,-8,0
Sacramento Kings,Milwaukee Bucks,2019,-0.037,0.03,0.03,-7,-3,-3,-1,5,12,-21,0
Sacramento Kings,Milwaukee Bucks,2020,-0.043,0.081,0.1,-7,0,-3,1,-1,2,-1,0
Sacramento Kings,Minnesota Timberwolves,2003,-0.137,-0.025,0.01,3,-2,-3,-2,0,-5,-3,0
Sacramento Kings,Minnesota Timberwolves,2003,-0.025,0.171,-0.02,-8,8,-1,-4,3,1,-8,0
Sacramento Kings,Minnesota Timberwolves,2003,-0.022,0.015,0.02,10,4,-5,-5,10,-5,-1,0
Sacramento Kings,Minnesota Timberwolves,2003,0.018,-0.202,-0.02,-13,1,2,0,-10,-7,6,1
Sacramento Kings,Minnesota Timberwolves,2003,0.093,0,-0.04,6,17,1,-2,-2,-1,17,1
Sacramento Kings,Minnesota Timberwolves,2004,-0.028,-0.145,-0.14,-14,2,2,-7,-6,-5,-11,0
Sacramento Kings,Minnesota Timberwolves,2004,-0.146,-0.084,-0.04,14,-5,2,-4,-2,-1,-12,0
Sacramento Kings,Minnesota Timberwolves,2005,-0.011,-0.122,-0.1,-11,2,-4,-3,-2,1,-8,0
Sacramento Kings,Minnesota Timberwolves,2006,0.04,0.094,0,-1,0,5,-1,-2,-1,12,1
Sacramento Kings,Minnesota Timberwolves,2006,-0.061,0.023,0,-5,1,2,-2,-3,1,-6,0
Sacramento Kings,Minnesota Timberwolves,2007,-0.034,0.186,0.1,-5,-3,5,-3,-2,-6,7,1
Sacramento Kings,Minnesota Timberwolves,2007,-0.067,-0.045,0.1,-3,-8,-3,1,3,-8,-8,0
Sacramento Kings,Minnesota Timberwolves,2008,0.119,0.041,0.08,2,-5,-3,4,2,5,12,1
Sacramento Kings,Minnesota Timberwolves,2008,0.087,0.082,0.02,-10,13,3,4,-2,2,15,1
Sacramento Kings,Minnesota Timberwolves,2009,0.096,-0.089,0.03,7,19,3,3,0,5,20,1
Sacramento Kings,Minnesota Timberwolves,2009,0.047,-0.35,0.13,5,10,1,4,-3,0,14,1
Sacramento Kings,Minnesota Timberwolves,2010,-0.027,-0.114,0.03,0,10,1,6,4,-1,-9,0
Sacramento Kings,Minnesota Timberwolves,2011,0.045,0.046,-0.1,-9,3,6,-1,-10,-2,16,1
Sacramento Kings,Minnesota Timberwolves,2011,0.025,-0.22,0.09,11,-1,2,1,0,-1,8,1
Sacramento Kings,Minnesota Timberwolves,2012,-0.018,0.08,-0.19,-15,-4,3,-2,-4,3,-8,0
Sacramento Kings,Minnesota Timberwolves,2012,0.115,0.28,0,-5,-6,-3,4,4,0,3,1
Sacramento Kings,Minnesota Timberwolves,2013,-0.006,0.08,0,7,-1,-3,3,9,5,-11,0
Sacramento Kings,Minnesota Timberwolves,2013,0.102,0.035,-0.2,6,-1,0,1,5,3,3,1
Sacramento Kings,Minnesota Timberwolves,2014,0.041,0.059,-0.03,13,-4,-1,3,4,-7,5,1
Sacramento Kings,Minnesota Timberwolves,2015,-0.051,0.004,-0.35,-10,1,0,0,-2,-3,-10,0
Sacramento Kings,Minnesota Timberwolves,2015,-0.026,-0.171,0.19,4,-6,0,1,4,6,-8,0
Sacramento Kings,Minnesota Timberwolves,2016,-0.07,0.028,0.05,-5,5,0,0,2,-1,3,1
Sacramento Kings,Minnesota Timberwolves,2016,0.018,0.005,-0.03,-10,-2,-5,-3,8,3,-14,0
Sacramento Kings,Minnesota Timberwolves,2017,-0.037,-0.074,0,-12,0,-6,-1,2,9,-18,0
Sacramento Kings,Minnesota Timberwolves,2018,0.038,0.095,-0.02,-3,5,1,5,-5,6,11,1
Sacramento Kings,Minnesota Timberwolves,2018,0.043,0.091,-0.09,-1,4,-1,2,-1,-3,11,1
Sacramento Kings,Minnesota Timberwolves,2019,0,0.014,0.05,2,-3,1,3,-1,3,-1,0
Sacramento Kings,Minnesota Timberwolves,2019,0.072,0.177,-0.05,-11,1,-5,1,0,-5,4,1
Sacramento Kings,Minnesota Timberwolves,2020,-0.113,0.01,0.14,-11,-6,5,-6,-8,1,-14,0
Sacramento Kings,Minnesota Timberwolves,2020,0.052,0.074,-0.01,-1,-1,0,1,4,-1,3,1
Sacramento Kings,New Orleans Pelicans,2003,0.123,0.123,0.04,-1,11,4,3,-3,-1,14,1
Sacramento Kings,New Orleans Pelicans,2004,0.023,-0.071,0.28,2,4,0,-1,1,0,5,1
Sacramento Kings,New Orleans Pelicans,2004,0.195,0.141,0.14,12,12,-2,5,-2,-5,36,1
Sacramento Kings,New Orleans Pelicans,2005,0.013,-0.193,-0.04,6,-1,-2,6,0,-9,10,1
Sacramento Kings,New Orleans Pelicans,2005,0.012,-0.09,0.06,4,4,2,-3,-6,-2,17,1
Sacramento Kings,New Orleans Pelicans,2006,0.109,0.256,-0.04,9,19,3,1,-1,0,24,1
Sacramento Kings,New Orleans Pelicans,2006,-0.018,0,0.06,9,-2,0,1,10,-3,-3,0
Sacramento Kings,New Orleans Pelicans,2006,0.102,0.167,0.22,-4,7,0,1,4,4,6,1
Sacramento Kings,New Orleans Pelicans,2006,-0.063,-0.072,-0.22,-2,-4,-2,1,-4,-3,-7,0
Sacramento Kings,New Orleans Pelicans,2007,0.013,-0.065,-0.05,4,2,1,3,-5,-1,9,1
Sacramento Kings,New Orleans Pelicans,2007,0.103,0.166,-0.24,-3,-3,-3,4,1,2,3,1
Sacramento Kings,New Orleans Pelicans,2008,-0.025,-0.038,-0.01,-11,-2,0,-2,0,1,-7,0
Sacramento Kings,New Orleans Pelicans,2008,-0.05,0.083,0.14,-12,-8,0,0,0,2,-1,0
Sacramento Kings,New Orleans Pelicans,2009,0.067,0.237,-0.06,6,-1,0,-5,-2,-1,16,1
Sacramento Kings,New Orleans Pelicans,2010,0.065,-0.025,-0.34,2,-6,-5,3,6,1,-4,0
Sacramento Kings,New Orleans Pelicans,2010,0.068,0.083,-0.13,4,8,3,-3,-2,2,6,1
Sacramento Kings,New Orleans Pelicans,2011,0.008,0.348,0.36,-19,-8,8,4,-9,-3,16,1
Sacramento Kings,New Orleans Pelicans,2011,-0.045,0.015,-0.27,-12,-3,5,0,-7,-3,1,1
Sacramento Kings,New Orleans Pelicans,2012,0.066,0.167,-0.06,-4,7,4,2,-5,10,11,1
Sacramento Kings,New Orleans Pelicans,2013,-0.075,-0.059,-0.11,-2,-13,-4,4,6,-4,-13,0
Sacramento Kings,New Orleans Pelicans,2013,0.044,-0.157,0.08,17,-5,-4,-2,9,-10,7,1
Sacramento Kings,New Orleans Pelicans,2014,-0.052,-0.011,-0.1,20,2,-3,-4,9,-10,-6,0
Sacramento Kings,New Orleans Pelicans,2014,0.083,-0.13,-0.08,-12,1,0,1,-3,6,-6,0
Sacramento Kings,New Orleans Pelicans,2015,0.068,-0.224,-0.18,7,-6,-6,4,11,-3,-12,0
Sacramento Kings,New Orleans Pelicans,2015,-0.077,-0.071,0.07,-3,-3,2,-2,3,4,-15,0
Sacramento Kings,New Orleans Pelicans,2016,0.029,0.082,0.08,-1,1,2,-4,0,-2,8,1
Sacramento Kings,New Orleans Pelicans,2016,0.034,-0.064,0.03,10,0,1,3,2,-5,6,1
Sacramento Kings,New Orleans Pelicans,2017,-0.019,-0.056,0.18,-13,3,2,2,-3,-7,-8,0
Sacramento Kings,New Orleans Pelicans,2017,-0.147,-0.102,-0.18,-1,-6,-2,-2,-7,-6,-13,0
Sacramento Kings,New Orleans Pelicans,2018,-0.048,0.221,-0.09,-8,0,3,-5,-3,-8,5,1
Sacramento Kings,New Orleans Pelicans,2018,-0.056,-0.052,-0.07,-8,-1,6,-7,-9,-3,-4,0
Sacramento Kings,New Orleans Pelicans,2019,0.01,0.215,-0.01,7,-8,-2,0,5,-1,-2,0
Sacramento Kings,New Orleans Pelicans,2019,-0.035,0.073,-0.01,9,-5,7,0,-9,-6,15,1
Sacramento Kings,New Orleans Pelicans,2019,-0.023,0.131,0.15,11,2,-4,0,1,4,6,1
Sacramento Kings,New Orleans Pelicans,2020,-0.013,-0.167,0.1,-15,-1,2,6,-3,9,-5,0
Sacramento Kings,New York Knicks,2003,0.011,0.065,-0.05,-2,2,-3,0,2,-6,8,1
Sacramento Kings,New York Knicks,2004,-0.103,0.31,0.18,-10,-1,8,2,-9,-14,1,1
Sacramento Kings,New York Knicks,2005,-0.121,-0.565,0.07,-3,1,-6,-1,0,-9,-10,0
Sacramento Kings,New York Knicks,2006,0.069,0.043,0.33,-11,6,3,0,-8,1,12,1
Sacramento Kings,New York Knicks,2007,0.077,0.144,-0.06,-7,2,-2,4,6,-6,5,1
Sacramento Kings,New York Knicks,2008,-0.127,-0.351,0.08,-4,-2,3,3,-2,-2,-24,0
Sacramento Kings,New York Knicks,2009,0.098,0.188,-0.22,7,3,1,3,1,3,14,1
Sacramento Kings,New York Knicks,2010,-0.072,-0.133,0,2,1,-1,0,-4,10,-7,0
Sacramento Kings,New York Knicks,2011,-0.1,-0.084,-0.26,8,-11,0,-4,0,-13,-22,0
Sacramento Kings,New York Knicks,2012,-0.041,0.133,0.16,-12,2,7,-2,-6,3,1,1
Sacramento Kings,New York Knicks,2013,-0.07,-0.224,-0.15,-2,-6,4,-2,-4,-12,-8,0
Sacramento Kings,New York Knicks,2014,0.056,0.2,0.04,-4,-7,-1,-3,2,-2,6,1
Sacramento Kings,New York Knicks,2015,0.054,-0.122,-0.04,-10,7,-3,-3,-6,-2,2,1
Sacramento Kings,New York Knicks,2016,-0.027,-0.095,0.01,-15,2,7,-5,-9,-5,-3,0
Sacramento Kings,New York Knicks,2017,-0.002,0.147,0.28,-10,0,-3,-2,-2,-1,3,1
Sacramento Kings,New York Knicks,2018,0.011,-0.035,0.15,-5,11,3,-2,-4,-1,7,1
Sacramento Kings,New York Knicks,2019,0.007,0.136,0.15,-7,-5,-7,0,5,0,-2,0
Sacramento Kings,New York Knicks,2020,0.035,0.126,0.03,-2,2,4,8,-5,4,9,1
Sacramento Kings,Oklahoma City Thunder,2003,0.16,0.337,0.13,17,13,1,-1,4,-4,31,1
Sacramento Kings,Oklahoma City Thunder,2003,0.038,-0.054,0.02,8,10,1,-2,-1,-7,16,1
Sacramento Kings,Oklahoma City Thunder,2004,-0.046,-0.238,-0.09,-1,9,2,-2,-5,9,-5,0
Sacramento Kings,Oklahoma City Thunder,2004,0.112,0.329,0.04,-2,23,0,-3,0,1,21,1
Sacramento Kings,Oklahoma City Thunder,2004,0.074,0.052,0.04,-8,-1,3,-2,-4,2,12,1
Sacramento Kings,Oklahoma City Thunder,2004,-0.114,-0.074,-0.2,2,-8,4,-4,-3,2,-13,0
Sacramento Kings,Oklahoma City Thunder,2005,0.003,0.142,-0.02,-2,6,2,0,-3,-1,9,1
Sacramento Kings,Oklahoma City Thunder,2005,-0.046,-0.122,-0.02,6,1,5,-1,-6,-6,6,1
Sacramento Kings,Oklahoma City Thunder,2006,-0.005,0.103,-0.27,-1,3,-6,-3,5,4,-11,0
Sacramento Kings,Oklahoma City Thunder,2007,-0.093,0.034,0.1,2,-6,4,0,-2,-6,6,1
Sacramento Kings,Oklahoma City Thunder,2007,-0.032,-0.087,0,-1,-3,3,0,-8,-10,6,1
Sacramento Kings,Oklahoma City Thunder,2007,-0.159,-0.182,-0.12,-12,-13,6,-5,-7,-1,-13,0
Sacramento Kings,Oklahoma City Thunder,2008,0.067,-0.1,0.14,-6,-2,-2,-1,1,-11,9,1
Sacramento Kings,Oklahoma City Thunder,2008,-0.002,0.104,-0.06,-8,4,3,5,-4,-1,4,1
Sacramento Kings,Oklahoma City Thunder,2008,0.036,0.083,-0.17,-8,8,-1,1,-1,5,-1,0
Sacramento Kings,Oklahoma City Thunder,2009,0.05,-0.21,0,15,2,-2,-2,6,-1,3,1
Sacramento Kings,Oklahoma City Thunder,2009,0.029,0.27,-0.25,-12,6,0,-4,-3,2,-6,0
Sacramento Kings,Oklahoma City Thunder,2010,-0.023,-0.071,0.05,13,6,-6,-8,8,6,-2,0
Sacramento Kings,Oklahoma City Thunder,2010,-0.161,0,0.04,0,1,6,-9,-7,-1,-8,0
Sacramento Kings,Oklahoma City Thunder,2011,-0.077,-0.039,-0.04,6,8,7,-13,-11,-5,5,1
Sacramento Kings,Oklahoma City Thunder,2011,-0.124,-0.02,-0.25,-3,-1,-1,-4,-5,3,-11,0
Sacramento Kings,Oklahoma City Thunder,2012,-0.068,0.272,-0.12,-8,-12,1,-3,-2,7,-10,0
Sacramento Kings,Oklahoma City Thunder,2013,-0.041,-0.005,-0.11,-6,3,4,0,-7,-2,-2,0
Sacramento Kings,Oklahoma City Thunder,2013,-0.06,-0.331,0.05,5,-10,0,0,3,-5,-15,0
Sacramento Kings,Oklahoma City Thunder,2014,-0.042,-0.022,0.21,7,3,-2,-6,7,1,-12,0
Sacramento Kings,Oklahoma City Thunder,2014,0.065,0.226,0.09,-2,2,5,-9,-8,-8,21,1
Sacramento Kings,Oklahoma City Thunder,2015,-0.124,-0.132,-0.2,-1,0,4,-3,-11,-7,-15,0
Sacramento Kings,Oklahoma City Thunder,2015,-0.002,0,-0.2,-4,-2,6,-1,-10,-2,2,1
Sacramento Kings,Oklahoma City Thunder,2016,0.047,0.149,0.15,8,8,-3,-6,2,2,15,1
Sacramento Kings,Oklahoma City Thunder,2016,0.013,0.039,0.08,0,4,-1,2,3,1,-4,0
Sacramento Kings,Oklahoma City Thunder,2017,0.131,0.105,0.14,3,6,-10,3,9,7,8,1
Sacramento Kings,Oklahoma City Thunder,2017,0.02,0.044,-0.1,-5,-3,0,-3,-2,4,-3,0
Sacramento Kings,Oklahoma City Thunder,2018,0.024,0.128,-0.04,6,7,-1,1,2,-4,4,1
Sacramento Kings,Oklahoma City Thunder,2018,-0.081,-0.024,0.04,-23,1,-1,-1,-4,-6,-19,0
Sacramento Kings,Oklahoma City Thunder,2019,0.013,-0.071,-0.07,-2,-12,0,-5,0,5,1,1
Sacramento Kings,Oklahoma City Thunder,2019,-0.038,-0.21,-0.21,-6,-10,-3,-3,0,5,-20,0
Sacramento Kings,Oklahoma City Thunder,2020,0.138,0.147,0.17,13,7,-1,8,0,1,28,1
Sacramento Kings,Oklahoma City Thunder,2020,0.048,0.096,0.11,-5,6,4,1,-3,3,16,1
Sacramento Kings,Orlando Magic,2003,0.133,0.301,-0.07,0,21,4,-4,-4,-4,30,1
Sacramento Kings,Orlando Magic,2004,0.092,0.108,-0.04,-6,14,3,-2,-5,5,11,1
Sacramento Kings,Orlando Magic,2005,0.021,-0.029,0.2,-2,6,-4,-1,2,-8,4,1
Sacramento Kings,Orlando Magic,2006,-0.134,-0.176,0.23,-1,0,0,-4,-3,-10,-3,0
Sacramento Kings,Orlando Magic,2007,0.047,0.11,-0.05,-3,-2,4,0,-2,0,4,1
Sacramento Kings,Orlando Magic,2008,-0.154,-0.178,0.03,-7,-5,-3,-1,-1,-6,-32,0
Sacramento Kings,Orlando Magic,2009,-0.157,0,-0.02,-9,-5,-1,-4,0,1,-21,0
Sacramento Kings,Orlando Magic,2010,-0.084,-0.078,0.18,15,3,-4,-6,7,-4,-4,0
Sacramento Kings,Orlando Magic,2011,0.096,-0.163,0.1,2,-8,-6,4,7,4,-7,0
Sacramento Kings,Orlando Magic,2012,0.03,-0.077,-0.04,11,3,5,3,2,-5,9,1
Sacramento Kings,Orlando Magic,2013,0.18,-0.082,0.16,17,8,-2,1,1,3,20,1
Sacramento Kings,Orlando Magic,2014,-0.063,-0.079,-0.07,-5,-4,1,-3,1,-9,-9,0
Sacramento Kings,Orlando Magic,2015,-0.121,0.053,0.26,-14,1,-2,-4,-2,-1,-7,0
Sacramento Kings,Orlando Magic,2016,0.078,0.151,-0.24,-3,-8,-2,2,3,-4,5,1
Sacramento Kings,Orlando Magic,2017,0.011,0.05,0.06,16,7,0,-1,2,4,6,1
Sacramento Kings,Orlando Magic,2018,0.091,-0.057,-0.2,11,9,3,3,-7,3,16,1
Sacramento Kings,Orlando Magic,2019,0.082,0.077,0.08,-2,8,0,-1,4,9,-2,0
Sacramento Kings,Orlando Magic,2020,0.013,-0.077,-0.06,0,8,0,-1,8,3,-11,0
Sacramento Kings,Philadelphia 76ers,2003,0.096,0.545,0.01,-7,10,-1,2,-1,2,11,1
Sacramento Kings,Philadelphia 76ers,2004,0.021,0.262,0.11,5,4,2,-2,-3,2,9,1
Sacramento Kings,Philadelphia 76ers,2005,-0.071,-0.067,0.07,-5,-5,-3,-3,0,-2,-13,0
Sacramento Kings,Philadelphia 76ers,2006,0.097,0.375,0.11,8,9,4,3,-7,7,25,1
Sacramento Kings,Philadelphia 76ers,2007,-0.079,-0.057,0.25,-7,-3,-5,-4,7,11,-12,0
Sacramento Kings,Philadelphia 76ers,2008,-0.159,-0.205,0.08,6,-1,-4,-4,3,-3,-12,0
Sacramento Kings,Philadelphia 76ers,2009,-0.053,-0.21,-0.01,2,3,-6,0,0,1,-10,0
Sacramento Kings,Philadelphia 76ers,2010,-0.099,-0.211,0.03,-6,-13,-10,-3,7,-4,-22,0
Sacramento Kings,Philadelphia 76ers,2012,0.004,-0.006,0.12,-11,-13,-4,-1,4,0,-14,0
Sacramento Kings,Philadelphia 76ers,2013,-0.045,0.041,-0.04,4,-9,-8,-4,10,-4,-9,0
Sacramento Kings,Philadelphia 76ers,2014,-0.133,-0.114,0.17,6,3,4,-2,-10,-9,1,1
Sacramento Kings,Philadelphia 76ers,2015,0.06,0.03,-0.01,-7,0,-5,-4,9,-2,-5,0
Sacramento Kings,Philadelphia 76ers,2016,-0.046,-0.08,0.09,4,4,-2,-1,-3,-4,2,1
Sacramento Kings,Philadelphia 76ers,2017,0.005,0.039,-0.09,-11,6,0,0,-8,-9,1,1
Sacramento Kings,Philadelphia 76ers,2018,0.016,0.155,0.07,4,3,0,-3,3,-3,7,1
Sacramento Kings,Philadelphia 76ers,2019,0.042,-0.08,-0.1,-8,-1,-1,2,5,3,-17,0
Sacramento Kings,Philadelphia 76ers,2020,-0.048,-0.117,-0.22,-20,0,2,3,-6,6,-8,0
Sacramento Kings,Phoenix Suns,2003,-0.046,0.088,0.29,5,3,-5,-3,4,-5,5,1
Sacramento Kings,Phoenix Suns,2003,0.017,-0.02,-0.05,-1,12,3,1,-2,-7,14,1
Sacramento Kings,Phoenix Suns,2004,-0.097,-0.182,-0.07,-33,-6,5,-4,-4,1,-27,0
Sacramento Kings,Phoenix Suns,2004,-0.016,0.267,0.02,-8,8,3,-1,-4,0,-2,0
Sacramento Kings,Phoenix Suns,2004,0.088,0.1,0.07,14,16,-2,0,-5,-1,25,1
Sacramento Kings,Phoenix Suns,2005,-0.104,-0.176,0.07,-4,-12,1,-3,2,-4,-12,0
Sacramento Kings,Phoenix Suns,2005,0.136,0.239,0.03,13,6,-1,-1,4,-2,29,1
Sacramento Kings,Phoenix Suns,2005,-0.034,-0.223,-0.21,-6,-10,0,0,1,-10,-13,0
Sacramento Kings,Phoenix Suns,2006,-0.121,-0.143,0.1,11,-6,2,0,-2,-6,-7,0
Sacramento Kings,Phoenix Suns,2006,0.06,0.196,-0.12,-1,-4,0,1,2,-4,7,1
Sacramento Kings,Phoenix Suns,2007,-0.054,-0.136,-0.16,-1,-11,2,-2,0,3,-11,0
Sacramento Kings,Phoenix Suns,2007,0.009,0.095,-0.06,1,0,-2,-6,3,0,-2,0
Sacramento Kings,Phoenix Suns,2007,-0.026,-0.19,0.15,-2,-12,-1,0,3,1,-15,0
Sacramento Kings,Phoenix Suns,2008,-0.037,-0.098,0.18,-8,-5,-3,4,-3,-2,-2,0
Sacramento Kings,Phoenix Suns,2008,0.021,-0.067,0.21,2,-1,2,3,-4,3,8,1
Sacramento Kings,Phoenix Suns,2009,-0.004,-0.111,-0.11,8,2,-1,3,-4,8,-4,0
Sacramento Kings,Phoenix Suns,2009,-0.043,-0.087,-0.11,-2,-8,-3,-1,1,-2,-12,0
Sacramento Kings,Phoenix Suns,2010,0.031,0.228,0.02,11,5,5,-1,-8,4,14,1
Sacramento Kings,Phoenix Suns,2010,0.003,0.074,0.01,28,-3,-6,1,9,-6,5,1
Sacramento Kings,Phoenix Suns,2010,0.033,0.212,-0.12,11,3,-4,-1,7,5,3,1
Sacramento Kings,Phoenix Suns,2011,-0.149,0.033,-0.01,4,-11,-1,-8,1,4,-14,0
Sacramento Kings,Phoenix Suns,2011,0.015,-0.127,-0.2,-4,-4,2,-1,-1,1,-9,0
Sacramento Kings,Phoenix Suns,2012,-0.007,-0.018,0.11,4,0,3,1,0,4,6,1
Sacramento Kings,Phoenix Suns,2012,0.003,0.139,-0.25,19,-7,-6,5,13,0,-10,0
Sacramento Kings,Phoenix Suns,2012,0.071,0.177,0.03,0,-3,-1,-2,2,4,9,1
Sacramento Kings,Phoenix Suns,2013,-0.042,0.333,0.37,-11,3,10,0,-13,-12,17,1
Sacramento Kings,Phoenix Suns,2013,0.002,0.019,0.04,17,-2,-1,0,4,1,3,1
Sacramento Kings,Phoenix Suns,2013,-0.035,-0.189,-0.03,14,3,-1,-2,6,-1,-5,0
Sacramento Kings,Phoenix Suns,2014,-0.048,-0.074,-0.04,2,-7,2,-9,-2,-2,-9,0
Sacramento Kings,Phoenix Suns,2014,0.09,0.154,-0.09,0,3,-8,1,5,-8,2,1
Sacramento Kings,Phoenix Suns,2015,0.091,0.046,-0.03,21,3,0,-5,-2,-5,23,1
Sacramento Kings,Phoenix Suns,2015,0.072,0.037,0.09,-5,8,6,5,-10,-5,22,1
Sacramento Kings,Phoenix Suns,2016,0.031,-0.044,-0.06,4,12,-2,1,2,4,-2,0
Sacramento Kings,Phoenix Suns,2016,0.142,0.207,0.21,7,9,-1,-1,4,0,25,1
Sacramento Kings,Phoenix Suns,2017,0.016,0.099,-0.06,0,-1,4,-1,-3,0,7,1
Sacramento Kings,Phoenix Suns,2017,-0.019,-0.085,0.16,-10,-3,1,-3,-1,4,-10,0
Sacramento Kings,Phoenix Suns,2018,0.034,0.068,0,-5,4,7,7,-5,-10,13,1
Sacramento Kings,Phoenix Suns,2018,0.015,0.182,-0.08,8,0,-3,-1,0,-2,9,1
Sacramento Kings,Phoenix Suns,2019,0.097,0.173,-0.02,16,4,-4,2,4,11,17,1
Sacramento Kings,Phoenix Suns,2019,0.105,0.086,0.1,4,4,-4,3,8,6,4,1
Sacramento Kings,Phoenix Suns,2019,-0.029,0.041,-0.2,-5,-11,-7,2,-1,-5,-2,0
Sacramento Kings,Phoenix Suns,2020,0.027,-0.064,-0.11,6,-20,-7,3,0,-12,-47,1
Sacramento Kings,Phoenix Suns,2020,-0.039,0.034,-0.14,-7,-9,-2,1,8,10,-4,0
Sacramento Kings,Portland Trail Blazers,2003,0.044,0.111,-0.01,3,7,0,-2,-3,-11,19,1
Sacramento Kings,Portland Trail Blazers,2003,-0.159,-0.007,0.22,-4,-2,2,0,0,-7,-5,0
Sacramento Kings,Portland Trail Blazers,2004,0.041,-0.017,0.17,-17,6,2,-1,-5,-3,6,1
Sacramento Kings,Portland Trail Blazers,2004,-0.022,-0.179,0.08,-13,8,14,-12,-17,-11,19,1
Sacramento Kings,Portland Trail Blazers,2005,-0.104,-0.045,0,2,-2,-5,3,4,-1,-13,0
Sacramento Kings,Portland Trail Blazers,2005,0.028,-0.022,-0.14,14,16,4,-2,-2,-7,24,1
Sacramento Kings,Portland Trail Blazers,2006,-0.028,0.052,-0.01,-5,-5,4,-1,-6,-1,6,1
Sacramento Kings,Portland Trail Blazers,2006,0.036,0.058,0.15,11,4,2,-4,-3,-3,20,1
Sacramento Kings,Portland Trail Blazers,2006,0.037,0.214,-0.17,-2,5,1,-1,-2,1,-5,0
Sacramento Kings,Portland Trail Blazers,2007,0.111,-0.057,0.07,9,9,-1,0,-5,-9,24,1
Sacramento Kings,Portland Trail Blazers,2007,0.074,-0.142,0.1,-6,5,6,-4,-5,-9,11,1
Sacramento Kings,Portland Trail Blazers,2007,0.139,0.299,0.2,-7,-2,-1,-2,2,1,17,1
Sacramento Kings,Portland Trail Blazers,2008,0.009,-0.116,0.01,-12,-6,-3,-3,1,-3,-14,0
Sacramento Kings,Portland Trail Blazers,2008,-0.056,-0.252,-0.07,-9,-2,0,0,-1,0,-21,0
Sacramento Kings,Portland Trail Blazers,2009,-0.032,0,-0.08,-6,-3,-1,0,-3,3,-3,0
Sacramento Kings,Portland Trail Blazers,2009,-0.008,-0.156,-0.28,-2,4,-1,1,11,5,-16,0
Sacramento Kings,Portland Trail Blazers,2009,-0.018,-0.056,-0.28,0,1,-1,-2,3,6,-11,0
Sacramento Kings,Portland Trail Blazers,2010,-0.005,-0.097,-0.24,3,-3,-7,0,6,-2,-4,0
Sacramento Kings,Portland Trail Blazers,2010,0.072,-0.105,-0.08,-2,-8,-7,-1,6,1,-5,0
Sacramento Kings,Portland Trail Blazers,2011,-0.008,0.072,0.26,0,-7,-5,-2,2,-5,3,1
Sacramento Kings,Portland Trail Blazers,2011,-0.052,-0.079,-0.03,-2,5,5,-5,-11,-1,1,1
Sacramento Kings,Portland Trail Blazers,2012,0.15,0.19,-0.1,-1,3,2,1,-5,4,17,1
Sacramento Kings,Portland Trail Blazers,2012,-0.018,-0.428,-0.18,-11,-1,-2,-1,-2,2,-17,0
Sacramento Kings,Portland Trail Blazers,2012,0.121,0.182,-0.06,-4,7,-1,-3,-3,1,12,1
Sacramento Kings,Portland Trail Blazers,2013,0.023,-0.2,0.03,-19,-8,1,0,-2,3,-11,0
Sacramento Kings,Portland Trail Blazers,2013,0.038,0.097,-0.14,-3,-4,6,-3,-8,-12,4,1
Sacramento Kings,Portland Trail Blazers,2014,0.01,0.054,0,11,-6,1,-6,0,-2,9,1
Sacramento Kings,Portland Trail Blazers,2014,-0.041,-0.167,-0.12,-10,5,3,-1,-5,-2,-11,0
Sacramento Kings,Portland Trail Blazers,2015,-0.007,-0.035,0.12,-9,1,7,1,-8,-14,4,1
Sacramento Kings,Portland Trail Blazers,2015,-0.018,0.072,0.06,-9,3,-3,0,4,-1,-4,0
Sacramento Kings,Portland Trail Blazers,2015,0.096,0.113,-0.18,-15,0,-6,0,5,0,-8,0
Sacramento Kings,Portland Trail Blazers,2016,0.044,0.292,0.11,-10,-10,-2,0,2,-3,5,1
Sacramento Kings,Portland Trail Blazers,2017,-0.031,0.012,0.06,-9,4,-5,3,0,10,-14,0
Sacramento Kings,Portland Trail Blazers,2017,0.054,0.006,-0.27,-1,7,3,4,-4,2,4,1
Sacramento Kings,Portland Trail Blazers,2017,-0.067,-0.038,-0.23,-2,7,-5,-1,1,-2,-18,0
Sacramento Kings,Portland Trail Blazers,2018,-0.05,0.052,-0.12,-3,2,2,-6,-5,4,-5,0
Sacramento Kings,Portland Trail Blazers,2018,0.092,0.062,0,-1,2,0,3,-1,0,8,1
Sacramento Kings,Portland Trail Blazers,2019,-0.116,0.038,-0.01,3,-6,2,-3,1,3,-10,0
