GAME_DATE_EST,GAME_ID,HOME_TEAM,VISITOR_TEAM,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
04/25/2015,41400103,Brooklyn Nets,Atlanta Hawks,2014,91,0.386,0.8,0.318,24,52,83,0.356,0.765,0.2,22,51,1
04/25/2015,41400124,Milwaukee Bucks,Chicago Bulls,2014,92,0.391,0.682,0.409,25,34,90,0.485,0.7,0.556,23,39,1
04/25/2015,41400144,New Orleans Pelicans,Golden State Warriors,2014,98,0.482,0.929,0.227,23,36,109,0.506,0.696,0.542,28,39,0
04/25/2015,41400173,Portland Trail Blazers,Memphis Grizzlies,2014,109,0.468,0.839,0.407,23,35,115,0.468,0.907,0.444,18,38,0
04/24/2015,41400153,Dallas Mavericks,Houston Rockets,2014,128,0.523,0.771,0.379,27,43,130,0.516,0.75,0.542,23,46,0
04/24/2015,41400133,Washington Wizards,Toronto Raptors,2014,106,0.474,0.71,0.414,27,45,99,0.374,0.789,0.357,21,41,1
04/24/2015,41400163,San Antonio Spurs,Los Angeles Clippers,2014,100,0.526,0.769,0.417,25,47,73,0.341,0.75,0.261,14,38,1
04/23/2015,41400113,Boston Celtics,Cleveland Cavaliers,2014,95,0.439,0.857,0.263,20,45,103,0.452,0.625,0.414,17,45,0
04/23/2015,41400123,Milwaukee Bucks,Chicago Bulls,2014,106,0.422,0.56,0.316,24,50,113,0.449,0.792,0.424,25,50,0
04/23/2015,41400143,New Orleans Pelicans,Golden State Warriors,2014,119,0.511,0.808,0.286,25,47,123,0.404,0.833,0.341,24,51,0
04/22/2015,41400102,Atlanta Hawks,Brooklyn Nets,2014,96,0.389,0.737,0.387,27,41,91,0.449,0.722,0.308,23,49,1
04/22/2015,41400172,Memphis Grizzlies,Portland Trail Blazers,2014,97,0.427,0.929,0.5,19,41,82,0.39,0.889,0.3,11,42,1
04/22/2015,41400162,Los Angeles Clippers,San Antonio Spurs,2014,107,0.424,0.541,0.31,23,55,111,0.462,0.731,0.32,26,48,0
04/21/2015,41400112,Cleveland Cavaliers,Boston Celtics,2014,99,0.447,0.923,0.241,18,47,91,0.388,0.864,0.273,19,39,1
04/21/2015,41400132,Toronto Raptors,Washington Wizards,2014,106,0.488,0.656,0.389,19,28,117,0.532,0.676,0.476,26,45,0
04/21/2015,41400152,Houston Rockets,Dallas Mavericks,2014,111,0.443,0.771,0.3,25,49,99,0.371,0.964,0.273,14,46,1
04/20/2015,41400122,Chicago Bulls,Milwaukee Bucks,2014,91,0.383,0.63,0.364,26,64,82,0.356,0.824,0.235,13,48,1
04/20/2015,41400142,Golden State Warriors,New Orleans Pelicans,2014,97,0.442,0.632,0.3,27,49,87,0.383,0.75,0.35,21,41,1
04/19/2015,41400111,Cleveland Cavaliers,Boston Celtics,2014,113,0.451,0.788,0.419,19,46,100,0.468,0.818,0.364,24,34,1
04/19/2015,41400101,Atlanta Hawks,Brooklyn Nets,2014,99,0.43,0.955,0.333,19,39,92,0.456,0.682,0.25,18,47,1
04/19/2015,41400171,Memphis Grizzlies,Portland Trail Blazers,2014,100,0.443,0.731,0.333,21,48,86,0.337,0.737,0.308,18,56,1
04/19/2015,41400161,Los Angeles Clippers,San Antonio Spurs,2014,107,0.513,0.607,0.556,16,46,92,0.366,0.538,0.303,25,49,1
04/18/2015,41400131,Toronto Raptors,Washington Wizards,2014,86,0.38,0.714,0.207,21,48,93,0.394,0.6,0.286,22,61,0
04/18/2015,41400141,Golden State Warriors,New Orleans Pelicans,2014,106,0.457,0.618,0.379,24,47,99,0.422,0.8,0.409,24,44,1
04/18/2015,41400121,Chicago Bulls,Milwaukee Bucks,2014,103,0.458,0.682,0.375,30,52,91,0.393,0.654,0.25,22,41,1
04/18/2015,41400151,Houston Rockets,Dallas Mavericks,2014,118,0.447,0.711,0.4,26,44,108,0.444,0.824,0.353,19,49,1
04/15/2015,21401228,Toronto Raptors,Charlotte Hornets,2014,92,0.494,1,0.364,27,32,87,0.423,0.938,0.364,15,36,1
04/15/2015,21401217,Chicago Bulls,Atlanta Hawks,2014,91,0.403,0.846,0.292,14,50,85,0.391,0.714,0.276,15,42,1
04/15/2015,21401218,Dallas Mavericks,Portland Trail Blazers,2014,114,0.453,0.794,0.36,18,54,98,0.418,0.833,0.28,20,45,1
04/15/2015,21401219,Houston Rockets,Utah Jazz,2014,117,0.539,0.676,0.429,28,49,91,0.376,0.556,0.185,23,44,1
04/15/2015,21401221,Milwaukee Bucks,Boston Celtics,2014,100,0.461,0.688,0.333,35,48,105,0.494,0.571,0.433,37,38,0
04/15/2015,21401222,Minnesota Timberwolves,Oklahoma City Thunder,2014,113,0.464,0.829,0.316,22,39,138,0.547,0.71,0.429,22,46,0
04/15/2015,21401223,New Orleans Pelicans,San Antonio Spurs,2014,108,0.518,0.68,0.5,23,35,103,0.57,0.769,0.3,33,36,1
04/15/2015,21401224,Brooklyn Nets,Orlando Magic,2014,101,0.488,0.609,0.375,25,40,88,0.481,0.385,0.35,18,42,1
04/15/2015,21401225,Cleveland Cavaliers,Washington Wizards,2014,113,0.473,0.647,0.533,29,44,108,0.433,0.762,0.364,26,50,1
04/15/2015,21401226,New York Knicks,Detroit Pistons,2014,90,0.429,0.63,0.368,19,40,112,0.506,0.741,0.385,20,44,0
04/15/2015,21401227,Philadelphia 76ers,Miami Heat,2014,101,0.458,0.8,0.172,26,45,105,0.438,0.75,0.387,22,42,0
04/15/2015,21401220,Memphis Grizzlies,Indiana Pacers,2014,95,0.474,0.808,0.222,12,48,83,0.41,0.733,0.333,15,36,1
04/15/2015,21401229,Golden State Warriors,Denver Nuggets,2014,133,0.522,0.765,0.464,30,41,126,0.542,0.833,0.333,28,40,1
04/15/2015,21401230,Los Angeles Lakers,Sacramento Kings,2014,99,0.383,0.8,0.292,22,46,122,0.548,0.537,0.471,30,42,0
04/14/2015,21401214,Boston Celtics,Toronto Raptors,2014,95,0.384,0.867,0.222,24,50,93,0.438,0.7,0.375,17,43,1
04/14/2015,21401215,Indiana Pacers,Washington Wizards,2014,99,0.381,0.588,0.3,22,56,95,0.356,0.824,0.292,22,59,1
04/14/2015,21401216,Phoenix Suns,Los Angeles Clippers,2014,101,0.488,0.6,0.423,25,39,112,0.483,0.722,0.395,26,44,0
04/13/2015,21401202,Charlotte Hornets,Houston Rockets,2014,90,0.41,0.529,0.406,23,43,100,0.412,0.808,0.257,19,49,0
04/13/2015,21401203,Cleveland Cavaliers,Detroit Pistons,2014,109,0.506,0.5,0.531,30,45,97,0.458,0.6,0.36,21,31,1
04/13/2015,21401204,Philadelphia 76ers,Milwaukee Bucks,2014,97,0.395,0.794,0.214,22,40,107,0.494,0.639,0.444,23,39,0
04/13/2015,21401205,Atlanta Hawks,New York Knicks,2014,108,0.443,0.826,0.344,27,37,112,0.558,0.684,0.52,33,39,0
04/13/2015,21401206,Brooklyn Nets,Chicago Bulls,2014,86,0.368,0.864,0.25,12,42,113,0.5,0.765,0.4,26,46,0
04/13/2015,21401207,Miami Heat,Orlando Magic,2014,100,0.47,0.826,0.3,21,50,93,0.412,0.607,0.286,14,41,1
04/13/2015,21401208,Minnesota Timberwolves,New Orleans Pelicans,2014,88,0.397,0.786,0.286,19,43,100,0.44,0.833,0.286,15,39,0
04/13/2015,21401209,Oklahoma City Thunder,Portland Trail Blazers,2014,101,0.406,0.704,0.19,14,58,90,0.458,0.667,0.348,22,35,1
04/13/2015,21401210,Utah Jazz,Dallas Mavericks,2014,109,0.5,0.615,0.393,24,48,92,0.415,0.652,0.45,18,41,1
04/13/2015,21401211,Sacramento Kings,Los Angeles Lakers,2014,102,0.486,0.778,0.25,22,41,92,0.417,0.615,0.267,19,49,1
04/13/2015,21401212,Golden State Warriors,Memphis Grizzlies,2014,111,0.527,0.741,0.542,30,39,107,0.418,0.8,0.333,24,44,1
04/13/2015,21401213,Los Angeles Clippers,Denver Nuggets,2014,110,0.451,0.784,0.333,25,47,103,0.376,0.682,0.364,18,58,1
04/12/2015,21401193,Milwaukee Bucks,Brooklyn Nets,2014,96,0.494,0.667,0.3,30,47,73,0.325,0.727,0.167,17,49,1
04/12/2015,21401194,Boston Celtics,Cleveland Cavaliers,2014,117,0.548,0.682,0.417,29,38,78,0.392,0.684,0.136,18,44,1
04/12/2015,21401195,Detroit Pistons,Charlotte Hornets,2014,116,0.506,0.783,0.571,33,56,77,0.342,0.655,0.267,16,33,1
04/12/2015,21401196,Denver Nuggets,Sacramento Kings,2014,122,0.549,0.767,0.346,32,42,111,0.514,0.714,0.278,28,32,1
04/12/2015,21401197,Indiana Pacers,Oklahoma City Thunder,2014,116,0.532,0.629,0.5,25,52,104,0.432,0.393,0.393,18,43,1
04/12/2015,21401198,Washington Wizards,Atlanta Hawks,2014,108,0.459,0.778,0.429,22,51,99,0.414,0.75,0.31,24,38,1
04/12/2015,21401199,Houston Rockets,New Orleans Pelicans,2014,121,0.534,0.708,0.375,16,40,114,0.484,0.682,0.407,22,39,1
04/12/2015,21401200,San Antonio Spurs,Phoenix Suns,2014,107,0.507,0.853,0.421,22,43,91,0.412,0.739,0.25,17,41,1
04/12/2015,21401201,Los Angeles Lakers,Dallas Mavericks,2014,106,0.436,0.806,0.375,20,37,120,0.542,0.769,0.476,31,42,0
04/11/2015,21401187,Orlando Magic,New York Knicks,2014,79,0.357,0.722,0.273,15,49,80,0.378,0.923,0.3,22,46,0
04/11/2015,21401188,Miami Heat,Toronto Raptors,2014,104,0.457,0.545,0.3,14,47,107,0.422,0.757,0.346,12,47,0
04/11/2015,21401189,Chicago Bulls,Philadelphia 76ers,2014,114,0.444,0.694,0.346,20,48,107,0.416,0.8,0.317,19,47,1
04/11/2015,21401190,Los Angeles Clippers,Memphis Grizzlies,2014,94,0.398,0.818,0.222,25,43,86,0.442,0.667,0.222,24,43,1
04/11/2015,21401191,Portland Trail Blazers,Utah Jazz,2014,105,0.471,0.773,0.2,22,39,111,0.456,0.786,0.353,20,48,0
04/11/2015,21401192,Golden State Warriors,Minnesota Timberwolves,2014,110,0.452,0.714,0.355,28,50,101,0.443,0.769,0.458,27,40,1
04/10/2015,21401175,Orlando Magic,Toronto Raptors,2014,99,0.461,1,0.35,21,46,101,0.415,0.933,0.3,22,46,0
04/10/2015,21401176,Atlanta Hawks,Charlotte Hornets,2014,104,0.5,0.75,0.357,31,44,80,0.361,0.667,0.267,21,46,1
04/10/2015,21401177,Brooklyn Nets,Washington Wizards,2014,117,0.506,0.652,0.6,29,44,80,0.39,0.647,0.333,23,50,1
04/10/2015,21401178,Cleveland Cavaliers,Boston Celtics,2014,90,0.416,0.68,0.265,25,42,99,0.452,0.714,0.364,30,43,0
04/10/2015,21401179,Detroit Pistons,Indiana Pacers,2014,103,0.449,0.522,0.478,25,45,107,0.481,0.909,0.579,29,42,0
04/10/2015,21401180,New York Knicks,Milwaukee Bucks,2014,91,0.472,0.75,0.385,22,42,99,0.487,0.655,0.353,18,33,0
04/10/2015,21401181,Houston Rockets,San Antonio Spurs,2014,103,0.47,0.604,0.429,19,39,104,0.482,0.75,0.235,23,40,0
04/10/2015,21401182,New Orleans Pelicans,Phoenix Suns,2014,90,0.44,0.579,0.263,29,56,75,0.353,0.8,0.28,18,43,1
04/10/2015,21401183,Oklahoma City Thunder,Sacramento Kings,2014,116,0.454,0.75,0.323,21,47,103,0.457,0.714,0.375,19,50,1
04/10/2015,21401184,Denver Nuggets,Dallas Mavericks,2014,143,0.424,0.88,0.349,29,61,144,0.523,0.792,0.379,39,49,0
04/10/2015,21401185,Utah Jazz,Memphis Grizzlies,2014,88,0.437,0.682,0.478,16,39,89,0.474,0.632,0.333,22,36,0
04/10/2015,21401186,Los Angeles Lakers,Minnesota Timberwolves,2014,106,0.494,0.625,0.391,35,46,98,0.432,0.912,0.2,17,39,1
04/09/2015,21401173,Miami Heat,Chicago Bulls,2014,78,0.386,0.714,0.278,14,46,89,0.385,0.765,0.261,17,51,0
04/09/2015,21401174,Golden State Warriors,Portland Trail Blazers,2014,116,0.533,0.889,0.462,27,44,105,0.469,0.75,0.292,28,41,1
04/08/2015,21401160,Charlotte Hornets,Toronto Raptors,2014,74,0.346,0.727,0.455,15,35,92,0.429,0.737,0.444,20,47,0
04/08/2015,21401161,Orlando Magic,Chicago Bulls,2014,105,0.463,0.875,0.348,21,44,103,0.43,0.742,0.462,25,41,1
04/08/2015,21401162,Philadelphia 76ers,Washington Wizards,2014,90,0.348,0.704,0.333,17,36,119,0.653,0.739,0.533,35,45,0
04/08/2015,21401164,Detroit Pistons,Boston Celtics,2014,103,0.536,0.6,0.389,29,41,113,0.45,0.971,0.286,20,37,0
04/08/2015,21401163,Brooklyn Nets,Atlanta Hawks,2014,111,0.471,0.88,0.269,27,47,114,0.5,0.68,0.393,35,40,0
04/08/2015,21401165,New York Knicks,Indiana Pacers,2014,86,0.345,0.808,0.412,13,34,102,0.494,0.815,0.182,23,54,0
04/08/2015,21401166,Memphis Grizzlies,New Orleans Pelicans,2014,110,0.511,0.857,0.471,27,52,74,0.35,0.667,0.286,13,39,1
04/08/2015,21401167,Milwaukee Bucks,Cleveland Cavaliers,2014,99,0.5,0.692,0.333,30,32,104,0.486,0.808,0.324,23,44,0
04/08/2015,21401168,San Antonio Spurs,Houston Rockets,2014,110,0.505,0.778,0.333,21,47,98,0.464,0.625,0.4,25,39,1
04/08/2015,21401169,Denver Nuggets,Los Angeles Lakers,2014,119,0.5,0.75,0.433,26,45,101,0.48,0.686,0.313,15,39,1
04/08/2015,21401170,Utah Jazz,Sacramento Kings,2014,103,0.486,0.72,0.419,23,47,91,0.44,0.643,0.438,19,31,1
04/08/2015,21401171,Dallas Mavericks,Phoenix Suns,2014,107,0.479,0.813,0.222,18,47,104,0.488,0.842,0.32,22,37,1
04/08/2015,21401172,Portland Trail Blazers,Minnesota Timberwolves,2014,116,0.494,0.87,0.364,25,53,91,0.376,0.828,0.273,16,35,1
04/07/2015,21401154,Atlanta Hawks,Phoenix Suns,2014,96,0.494,0.714,0.16,21,54,69,0.313,0.722,0.2,16,37,1
04/07/2015,21401155,Miami Heat,Charlotte Hornets,2014,105,0.494,0.786,0.2,20,42,100,0.429,0.81,0.278,12,45,1
04/07/2015,21401156,New Orleans Pelicans,Golden State Warriors,2014,103,0.434,0.733,0.474,25,45,100,0.442,0.7,0.409,25,50,1
04/07/2015,21401157,Oklahoma City Thunder,San Antonio Spurs,2014,88,0.405,0.536,0.263,14,39,113,0.528,0.692,0.417,27,46,0
04/07/2015,21401158,Sacramento Kings,Minnesota Timberwolves,2014,116,0.525,0.676,0.375,25,49,111,0.484,0.714,0.316,29,36,1
04/07/2015,21401159,Los Angeles Clippers,Los Angeles Lakers,2014,105,0.481,0.667,0.292,25,46,100,0.417,0.778,0.36,24,43,1
04/06/2015,21400668,Brooklyn Nets,Portland Trail Blazers,2014,106,0.451,0.783,0.429,25,46,96,0.448,0.778,0.423,17,50,1
04/05/2015,21401147,Oklahoma City Thunder,Houston Rockets,2014,112,0.435,0.692,0.467,21,51,115,0.469,0.62,0.286,18,42,0
04/05/2015,21401148,Cleveland Cavaliers,Chicago Bulls,2014,99,0.422,0.591,0.432,24,40,94,0.447,0.714,0.407,28,45,1
04/05/2015,21401149,Indiana Pacers,Miami Heat,2014,112,0.435,0.667,0.467,23,55,89,0.451,0.684,0.1,15,37,1
04/05/2015,21401150,San Antonio Spurs,Golden State Warriors,2014,107,0.53,0.8,0.333,27,47,92,0.429,0.5,0.321,25,39,1
04/05/2015,21401151,New York Knicks,Philadelphia 76ers,2014,101,0.514,0.828,0.231,24,49,91,0.384,0.625,0.313,22,36,1
04/05/2015,21401152,Sacramento Kings,Utah Jazz,2014,95,0.481,0.583,0.333,20,43,101,0.46,0.722,0.333,18,47,0
04/05/2015,21401153,Los Angeles Lakers,Los Angeles Clippers,2014,78,0.387,0.591,0.412,17,41,106,0.533,0.611,0.556,27,40,0
04/04/2015,21401137,Charlotte Hornets,Philadelphia 76ers,2014,92,0.407,0.913,0.077,13,44,91,0.368,0.727,0.423,13,40,1
04/04/2015,21401138,Atlanta Hawks,Brooklyn Nets,2014,131,0.598,0.842,0.515,40,34,99,0.488,0.647,0.435,22,39,1
04/04/2015,21401139,Detroit Pistons,Miami Heat,2014,99,0.493,0.652,0.462,20,33,98,0.481,0.731,0.25,19,37,1
04/04/2015,21401140,Toronto Raptors,Boston Celtics,2014,116,0.482,0.789,0.261,15,46,117,0.485,0.682,0.308,26,44,0
04/04/2015,21401141,Memphis Grizzlies,Washington Wizards,2014,83,0.42,0.778,0.067,23,41,92,0.481,0.8,0.364,24,40,0
04/04/2015,21401142,Dallas Mavericks,Golden State Warriors,2014,110,0.425,0.722,0.188,14,44,123,0.453,0.719,0.389,28,55,0
04/04/2015,21401143,Milwaukee Bucks,Orlando Magic,2014,90,0.438,0.538,0.313,26,45,97,0.465,0.692,0.381,23,45,0
04/04/2015,21401144,Denver Nuggets,Los Angeles Clippers,2014,92,0.376,0.71,0.273,21,44,107,0.43,0.619,0.382,24,47,0
04/04/2015,21401145,Phoenix Suns,Utah Jazz,2014,87,0.435,0.759,0.357,12,32,85,0.392,0.833,0.333,17,47,1
04/04/2015,21401146,Portland Trail Blazers,New Orleans Pelicans,2014,99,0.429,0.913,0.375,17,51,90,0.459,0.5,0.438,18,35,1
04/03/2015,21401127,Indiana Pacers,Charlotte Hornets,2014,93,0.434,0.722,0.5,20,55,74,0.35,0.7,0.222,15,42,1
04/03/2015,21401128,Washington Wizards,New York Knicks,2014,101,0.462,0.667,0.438,32,48,87,0.369,0.9,0.333,17,42,1
04/03/2015,21401129,Boston Celtics,Milwaukee Bucks,2014,101,0.443,0.938,0.333,19,41,110,0.529,0.611,0.375,31,45,0
04/03/2015,21401130,Brooklyn Nets,Toronto Raptors,2014,114,0.523,0.739,0.313,21,41,109,0.512,0.739,0.308,24,40,1
04/03/2015,21401131,Chicago Bulls,Detroit Pistons,2014,88,0.388,0.857,0.235,18,44,82,0.432,0.8,0.316,14,42,1
04/03/2015,21401132,Memphis Grizzlies,Oklahoma City Thunder,2014,100,0.475,0.714,0.19,16,45,92,0.409,0.615,0.235,18,47,1
04/03/2015,21401133,Minnesota Timberwolves,Orlando Magic,2014,84,0.453,0.781,0.091,15,30,97,0.435,0.647,0.286,23,53,0
04/03/2015,21401134,San Antonio Spurs,Denver Nuggets,2014,123,0.553,0.882,0.412,33,45,93,0.46,0.636,0.353,17,34,1
04/03/2015,21401135,Sacramento Kings,New Orleans Pelicans,2014,95,0.474,0.6,0.353,21,38,101,0.391,0.679,0.483,20,50,0
04/03/2015,21401136,Los Angeles Lakers,Portland Trail Blazers,2014,77,0.378,0.588,0.357,13,43,107,0.489,1,0.385,21,53,0
04/02/2015,21401124,Cleveland Cavaliers,Miami Heat,2014,114,0.5,0.76,0.429,23,43,88,0.427,0.81,0.333,25,36,1
04/02/2015,21401125,Dallas Mavericks,Houston Rockets,2014,101,0.44,0.704,0.308,23,41,108,0.442,0.725,0.355,24,55,0
04/02/2015,21401126,Golden State Warriors,Phoenix Suns,2014,107,0.462,0.647,0.385,29,50,106,0.467,0.654,0.263,25,47,1
04/01/2015,21401112,Charlotte Hornets,Detroit Pistons,2014,102,0.422,0.708,0.409,21,55,78,0.352,0.611,0.227,24,51,1
04/01/2015,21401113,Orlando Magic,San Antonio Spurs,2014,91,0.419,0.889,0.294,24,50,103,0.407,0.87,0.448,20,49,0
04/01/2015,21401114,Washington Wizards,Philadelphia 76ers,2014,106,0.579,0.636,0.333,33,47,93,0.396,0.647,0.294,18,34,1
04/01/2015,21401115,Boston Celtics,Indiana Pacers,2014,100,0.453,0.889,0.222,29,46,87,0.42,0.565,0.4,17,39,1
04/01/2015,21401116,New York Knicks,Brooklyn Nets,2014,98,0.457,0.867,0.478,20,40,100,0.506,0.75,0.563,24,37,0
04/01/2015,21401117,Houston Rockets,Sacramento Kings,2014,115,0.461,0.6,0.45,24,42,111,0.5,0.5,0.5,30,57,1
04/01/2015,21401118,Milwaukee Bucks,Chicago Bulls,2014,95,0.416,0.722,0.381,15,48,91,0.419,0.649,0.192,18,40,1
04/01/2015,21401119,Minnesota Timberwolves,Toronto Raptors,2014,99,0.532,0.632,0.357,21,32,113,0.553,0.696,0.433,25,34,0
04/01/2015,21401120,Oklahoma City Thunder,Dallas Mavericks,2014,131,0.484,0.818,0.452,23,46,135,0.615,0.792,0.267,35,34,0
04/01/2015,21401121,Utah Jazz,Denver Nuggets,2014,98,0.481,0.625,0.391,24,49,84,0.347,0.917,0.212,13,39,1
04/01/2015,21401122,Portland Trail Blazers,Los Angeles Clippers,2014,122,0.506,0.76,0.52,25,43,126,0.535,0.792,0.536,30,40,0
04/01/2015,21401123,Los Angeles Lakers,New Orleans Pelicans,2014,92,0.446,0.619,0.313,22,35,113,0.564,0.762,0.563,31,40,0
03/31/2015,21401108,Brooklyn Nets,Indiana Pacers,2014,111,0.5,0.786,0.5,25,41,106,0.451,0.833,0.522,23,37,1
03/31/2015,21401109,Detroit Pistons,Atlanta Hawks,2014,105,0.494,0.706,0.379,26,38,95,0.476,0.7,0.32,25,43,1
03/31/2015,21401110,Miami Heat,San Antonio Spurs,2014,81,0.405,1,0.333,11,33,95,0.5,0.765,0.444,21,38,0
03/31/2015,21401111,Los Angeles Clippers,Golden State Warriors,2014,106,0.439,0.848,0.273,19,41,110,0.447,0.765,0.381,28,43,0
03/30/2015,21401101,Charlotte Hornets,Boston Celtics,2014,104,0.471,0.895,0.269,20,40,116,0.506,0.739,0.346,28,42,0
03/30/2015,21401102,Philadelphia 76ers,Los Angeles Lakers,2014,111,0.406,0.605,0.333,27,51,113,0.488,0.767,0.476,27,45,0
03/30/2015,21401103,Atlanta Hawks,Milwaukee Bucks,2014,101,0.456,0.833,0.31,29,42,88,0.453,0.696,0.235,26,39,1
03/30/2015,21401104,Toronto Raptors,Houston Rockets,2014,99,0.449,0.778,0.364,20,48,96,0.417,0.581,0.296,21,41,1
03/30/2015,21401105,Memphis Grizzlies,Sacramento Kings,2014,97,0.458,0.765,0.348,23,45,83,0.407,0.6,0.313,16,41,1
03/30/2015,21401106,Minnesota Timberwolves,Utah Jazz,2014,84,0.368,0.815,0.375,21,34,104,0.476,0.889,0.303,18,47,0
03/30/2015,21401107,Portland Trail Blazers,Phoenix Suns,2014,109,0.512,0.9,0.444,26,47,86,0.437,0.7,0.188,18,38,1
03/29/2015,21401097,Washington Wizards,Houston Rockets,2014,91,0.387,0.784,0.267,17,43,99,0.425,0.667,0.31,18,53,0
03/29/2015,21401093,Brooklyn Nets,Los Angeles Lakers,2014,107,0.483,0.714,0.286,29,43,99,0.462,0.818,0.333,25,43,1
03/29/2015,21401094,New Orleans Pelicans,Minnesota Timberwolves,2014,110,0.573,0.75,0.462,29,35,88,0.427,0.917,0.167,17,39,1
03/29/2015,21401092,Cleveland Cavaliers,Philadelphia 76ers,2014,87,0.388,0.667,0.391,17,53,86,0.405,0.533,0.333,18,45,1
03/29/2015,21401095,Boston Celtics,Los Angeles Clippers,2014,106,0.419,0.87,0.258,29,40,119,0.488,0.6,0.406,28,53,0
03/29/2015,21401096,Miami Heat,Detroit Pistons,2014,109,0.476,0.828,0.389,20,46,102,0.482,0.636,0.32,24,37,1
03/29/2015,21401098,San Antonio Spurs,Memphis Grizzlies,2014,103,0.506,0.833,0.235,25,48,89,0.439,0.917,0.429,22,34,1
03/29/2015,21401099,Indiana Pacers,Dallas Mavericks,2014,104,0.5,0.692,0.588,23,43,99,0.444,0.684,0.4,20,41,1
03/29/2015,21401100,Phoenix Suns,Oklahoma City Thunder,2014,97,0.451,0.75,0.227,23,40,109,0.465,0.731,0.385,16,48,0
03/28/2015,21401087,Charlotte Hornets,Atlanta Hawks,2014,115,0.525,0.864,0.462,28,42,100,0.43,0.786,0.5,32,36,1
03/28/2015,21401088,Chicago Bulls,New York Knicks,2014,111,0.512,0.864,0.353,28,51,80,0.38,0.842,0.235,22,35,1
03/28/2015,21401089,Milwaukee Bucks,Golden State Warriors,2014,95,0.379,0.844,0.133,24,42,108,0.512,0.857,0.48,27,45,0
03/28/2015,21401090,Utah Jazz,Oklahoma City Thunder,2014,94,0.381,0.686,0.207,12,42,89,0.425,0.656,0.375,14,48,1
03/28/2015,21401091,Portland Trail Blazers,Denver Nuggets,2014,120,0.565,0.889,0.444,29,45,114,0.467,0.864,0.375,24,39,1
03/27/2015,21401074,Orlando Magic,Detroit Pistons,2014,97,0.524,1,0.2,31,40,111,0.467,0.741,0.389,22,41,0
03/27/2015,21401075,Philadelphia 76ers,Los Angeles Clippers,2014,98,0.419,0.556,0.355,17,40,119,0.537,0.613,0.414,28,56,0
03/27/2015,21401076,Washington Wizards,Charlotte Hornets,2014,110,0.389,0.591,0.36,25,72,107,0.346,0.771,0.32,25,61,1
03/27/2015,21401077,Atlanta Hawks,Miami Heat,2014,99,0.514,0.792,0.333,31,38,86,0.39,0.733,0.314,20,41,1
03/27/2015,21401078,Brooklyn Nets,Cleveland Cavaliers,2014,106,0.465,0.895,0.391,21,46,98,0.457,0.8,0.267,17,40,1
03/27/2015,21401079,New York Knicks,Boston Celtics,2014,92,0.437,0.643,0.292,23,36,96,0.42,0.791,0.2,18,44,0
03/27/2015,21401080,Toronto Raptors,Los Angeles Lakers,2014,94,0.48,0.714,0.389,25,40,83,0.345,0.724,0.235,14,46,1
03/27/2015,21401081,Houston Rockets,Minnesota Timberwolves,2014,120,0.53,0.706,0.455,34,41,110,0.487,0.882,0.429,26,31,1
03/27/2015,21401082,Memphis Grizzlies,Golden State Warriors,2014,84,0.447,0.733,0.385,19,40,107,0.433,0.765,0.516,28,43,0
03/27/2015,21401083,New Orleans Pelicans,Sacramento Kings,2014,102,0.512,0.583,0.45,25,47,88,0.443,0.611,0.467,14,37,1
03/27/2015,21401084,San Antonio Spurs,Dallas Mavericks,2014,94,0.44,0.786,0.346,28,50,76,0.378,0.667,0.222,15,47,1
03/27/2015,21401085,Denver Nuggets,Utah Jazz,2014,107,0.513,0.696,0.542,23,41,91,0.395,0.71,0.185,20,42,1
03/27/2015,21401086,Phoenix Suns,Portland Trail Blazers,2014,81,0.368,0.917,0.3,14,48,87,0.404,0.444,0.269,15,54,0
03/26/2015,21401073,Milwaukee Bucks,Indiana Pacers,2014,111,0.534,0.706,0.474,26,30,107,0.423,0.767,0.467,18,41,1
03/25/2015,21401060,Charlotte Hornets,Brooklyn Nets,2014,88,0.396,0.65,0.25,23,51,91,0.429,0.909,0.214,28,46,0
03/25/2015,21401061,New York Knicks,Los Angeles Clippers,2014,80,0.354,0.895,0.217,14,34,111,0.564,0.667,0.393,31,39,0
03/25/2015,21401062,Orlando Magic,Atlanta Hawks,2014,83,0.41,0.8,0.188,19,42,95,0.433,0.7,0.323,21,45,0
03/25/2015,21401063,Washington Wizards,Indiana Pacers,2014,101,0.44,0.789,0.357,13,46,103,0.447,0.643,0.346,21,43,0
03/25/2015,21401065,Toronto Raptors,Chicago Bulls,2014,103,0.47,0.842,0.429,16,35,116,0.608,0.824,0.522,26,31,0
03/25/2015,21401064,Boston Celtics,Miami Heat,2014,86,0.406,0.676,0.263,16,43,93,0.442,0.696,0.375,23,38,0
03/25/2015,21401066,Memphis Grizzlies,Cleveland Cavaliers,2014,89,0.435,0.688,0.235,18,32,111,0.512,0.846,0.412,30,49,0
03/25/2015,21401067,Minnesota Timberwolves,Los Angeles Lakers,2014,99,0.423,0.9,0.273,14,40,101,0.424,0.944,0.231,21,48,0
03/25/2015,21401068,New Orleans Pelicans,Houston Rockets,2014,93,0.453,0.625,0.333,20,37,95,0.494,0.75,0.273,29,43,0
